min_win_RR,mean_win_RR,max_win_RR,min_hf_lf,mean_hf_lf,max_hf_lf
533.6213642109996,853.3768436001111,1094.8379730814281,0.0627132409686714,0.802695918561441,4.3691756696620265
528.1479035872243,786.2740873104827,1044.9370474313591,0.03354968816540003,0.7296259388509185,3.4308004401263976
502.19920600669275,735.3596977836473,997.1034909239802,0.03634290940585317,0.9810346731110131,4.391769591244111
519.6892685299365,785.3591365102767,1040.8786790777672,0.031213720227408245,0.9989401473658007,4.420758017827979
