stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
4,0,0,0.0,,,,,,0.0,11.028530720559896,,0.0,2021-02-01T03:20:20Z,2021-02-01T02:49:20Z,4,3
4,0,0,0.0,,,,,,0.0,11.07513395240471,,0.0,2021-02-01T03:21:20Z,2021-02-01T02:49:50Z,4,3
4,0,0,0.0,,,,,,0.0,11.121737184249524,,0.0,2021-02-01T03:22:20Z,2021-02-01T02:50:20Z,4,3
4,0,0,0.0,,,,,,0.0,11.168340416094338,,0.0,2021-02-01T03:23:20Z,2021-02-01T02:50:50Z,4,3
4,0,0,0.0,,,,,,0.0,11.214943647939151,,0.0,2021-02-01T03:24:20Z,2021-02-01T02:51:20Z,4,3
4,0,0,0.0,,,,,,0.0,11.261546879783966,,0.0,2021-02-01T03:25:20Z,2021-02-01T02:51:50Z,4,3
4,0,0,0.0,,,,,,0.0,11.308150111628779,,0.0,2021-02-01T03:26:20Z,2021-02-01T02:52:20Z,4,3
1,0,1,985.4459100893682,0.291151810421214,0.22549773626250103,0.7745022637374981,0.025294929661261,0.08687883350155601,61.938712563605804,11.354753343473593,85.90118194047541,985.4459100893682,2021-02-01T03:27:20Z,2021-02-01T02:52:50Z,4,3
2,0,0,882.7476537639775,0.326848814131999,0.24633463183657203,0.7536653681634271,408.49667746832006,1249.803149976695,75.10995000761174,17.76544361089558,220.41269693969468,882.7476537639775,2021-02-01T03:28:20Z,2021-02-01T02:53:20Z,4,3
4,18,0,783.5692988791907,0.436445943705112,0.303837360269444,0.696162639730555,3134.469664911412,7181.805009578084,87.3377390128526,25.2036506145242,257.94914472236104,-10.0,2021-02-01T03:29:20Z,2021-02-01T02:53:50Z,0,1
2,3,0,680.8373015197615,0.6329552620095831,0.38761335153214205,0.6123866484678571,4353.6204174750565,6878.243501211532,100.0274033685214,25.68937131167831,252.32345352484452,680.8373015197615,2021-02-01T03:30:20Z,2021-02-01T02:54:20Z,0,1
2,3,0,568.3303897632583,1.17808802191967,0.5408817320804851,0.45911826791951404,5238.523084022706,4446.631309846134,115.02120495037776,25.920723617681553,201.76804218263524,568.3303897632583,2021-02-01T03:31:20Z,2021-02-01T02:54:50Z,0,1
3,3,0,495.27675717568144,0.919982875500512,0.47916202130744806,0.520837978692551,3626.049941036727,3941.4319957466514,123.825148999214,23.03404649462732,96.01940511495353,495.27675717568144,2021-02-01T03:32:20Z,2021-02-01T02:55:20Z,0,1
4,14,0,496.4486094199961,0.491022638456154,0.329319371679408,0.670680628320591,749.4287041253165,1526.2610018992777,122.79285597558167,19.003113693288462,77.57910400269537,-10.0,2021-02-01T03:33:20Z,2021-02-01T02:55:50Z,0,1
3,0,0,484.29409131181524,0.5182684479406481,0.341354948555782,0.658645051444217,461.45626248986673,890.3807752979636,125.19429691332785,7.451129017456325,53.41218045999602,484.29409131181524,2021-02-01T03:34:20Z,2021-02-01T02:56:20Z,0,3
3,5,0,480.8357255848763,0.47110715611823606,0.32023986434906004,0.6797601356509391,429.5918089180656,911.8770609594573,125.65371294659293,5.7998571331256965,41.7738152938237,480.8357255848763,2021-02-01T03:35:20Z,2021-02-01T02:56:50Z,0,1
3,10,0,491.7082161882773,0.366248410708207,0.268068681974429,0.7319313180255711,200.96188650675631,548.703777630489,122.81392458710914,5.517125806107569,41.32211987267695,491.7082161882773,2021-02-01T03:36:20Z,2021-02-01T02:57:20Z,0,1
4,19,0,492.6406181098816,0.43337224958018805,0.30234452334842904,0.69765547665157,231.09759304951407,533.2542479897597,122.56512454013058,5.059719205720994,40.583357920205785,-10.0,2021-02-01T03:37:20Z,2021-02-01T02:57:50Z,4,1
3,5,0,488.7651161957897,0.5853477112201501,0.36922355081942304,0.6307764491805761,255.54961627761944,436.57745879783,123.37872670641549,4.160538156038837,35.447207172540395,488.7651161957897,2021-02-01T03:38:20Z,2021-02-01T02:58:20Z,0,1
3,10,0,488.61489396079577,0.8915971151602031,0.47134620158515705,0.5286537984148421,156.32839118969758,175.33523665743155,123.69393122793262,8.782046876675377,43.00195898372844,488.61489396079577,2021-02-01T03:39:20Z,2021-02-01T02:58:50Z,0,1
2,9,0,492.7828076072853,1.420929475614747,0.5869355096574751,0.413064490342524,465.6269390514869,327.6918010656646,122.67999654507871,8.81845947808241,43.74243803320946,492.7828076072853,2021-02-01T03:40:20Z,2021-02-01T02:59:20Z,0,1
4,27,0,489.03962229695395,1.202078912494505,0.5458836673263421,0.45411633267365703,690.3664251793957,574.3104034216651,123.44247149456986,8.430411977833069,38.78898027234011,-10.0,2021-02-01T03:41:20Z,2021-02-01T02:59:50Z,4,1
4,35,0,491.2184134590069,0.954279115302827,0.48830236573190605,0.511697634268093,320.9691464702581,336.3472398412524,122.83421116952425,8.461768580996454,37.0913958376872,-10.0,2021-02-01T03:42:20Z,2021-02-01T03:00:20Z,4,1
3,7,0,489.6753204436709,0.755443221583561,0.43034329580998104,0.569656704190018,117.02135508216043,154.90423600182694,123.41514188021509,8.52509048758163,41.94190359007435,489.6753204436709,2021-02-01T03:43:20Z,2021-02-01T03:00:50Z,0,1
4,14,0,486.69382635289986,0.337260246734331,0.252202402305714,0.7477975976942851,111.74313983478535,331.3261521830304,124.16282422318935,8.342962008362774,41.781073133016854,-10.0,2021-02-01T03:44:20Z,2021-02-01T03:01:20Z,4,1
3,9,0,481.76491456258606,0.28955165982743003,0.22453668887230002,0.7754633111276991,139.66089683137443,482.3349895994759,125.58911253629338,20.018480940252207,46.335345263155105,481.76491456258606,2021-02-01T03:45:20Z,2021-02-01T03:01:50Z,0,1
3,0,0,478.0945862885101,0.23574912503219603,0.19077426012828702,0.8092257398717121,150.56024635036925,638.6460451541751,126.96222372039973,40.87202407543688,55.096543122205865,478.0945862885101,2021-02-01T03:46:20Z,2021-02-01T03:02:20Z,0,3
4,93,0,461.3791346774679,1.058103365985838,0.5141157550553841,0.485884244944615,131.42055916281896,124.20389480603723,131.898235373764,50.214172890325564,61.81645360645095,-10.0,2021-02-01T03:47:20Z,2021-02-01T03:02:50Z,4,1
4,106,0,425.4800963212323,2.181962831109804,0.685728572872354,0.314271427127645,2106.5892914222436,965.4560844882847,143.28318128827476,64.45683007015617,66.29039949069767,-10.0,2021-02-01T03:48:20Z,2021-02-01T03:03:20Z,4,1
4,126,0,415.3520180766498,0.54881735238605,0.35434607672787405,0.645653923272125,12.986557596981429,23.662804283648782,145.78162770312815,59.29461855948255,48.075900974460026,-10.0,2021-02-01T03:49:20Z,2021-02-01T03:03:50Z,4,1
4,85,0,428.04547891200576,0.169650413481609,0.14504369128261402,0.854956308717385,23.6332601905272,139.3056445045984,141.00825454729647,29.410544525580352,34.57545148185266,-10.0,2021-02-01T03:50:20Z,2021-02-01T03:04:20Z,4,1
3,0,0,444.58030162674373,0.24918893922683402,0.199480584082873,0.800519415917126,33.623794922989546,134.9329349340906,135.88661350680684,2.502093606471241,35.979219745460775,444.58030162674373,2021-02-01T03:51:20Z,2021-02-01T03:04:50Z,0,3
3,0,0,458.6894147384941,0.375957645499127,0.27323344343404504,0.726766556565954,44.85298433146272,119.30329085850921,131.84709558828283,2.334067356650298,39.790970105318635,458.6894147384941,2021-02-01T03:52:20Z,2021-02-01T03:05:20Z,0,3
3,1,0,473.4235888057769,0.422581481626753,0.297052567522193,0.702947432477806,41.91243561599366,99.18190322644789,127.5475128927679,2.215382896741032,37.079949141592664,473.4235888057769,2021-02-01T03:53:20Z,2021-02-01T03:05:50Z,0,1
3,0,0,489.632742184548,0.476456452045992,0.32270267869109504,0.6772973213089041,32.334039715414896,67.86357824847691,122.94217112353026,2.249110475329191,27.408357901851076,489.632742184548,2021-02-01T03:54:20Z,2021-02-01T03:06:20Z,0,3
3,0,0,506.4153435851106,0.67573911623319,0.40324839928076,0.596751600719239,50.861558820345905,75.26803998541078,118.71119579729552,2.721299786631317,22.625178754692524,506.4153435851106,2021-02-01T03:55:20Z,2021-02-01T03:06:50Z,0,3
3,0,0,514.2132797124699,1.010943083411124,0.502720883425641,0.497279116574358,118.00948659255555,116.73207772921093,116.84231260383038,2.672615325796687,19.284003635329256,514.2132797124699,2021-02-01T03:56:20Z,2021-02-01T03:07:20Z,0,3
3,0,0,517.6295616710312,0.705977208164952,0.41382569754512805,0.586174302454871,136.4319751380999,193.25266249420102,116.07666828549328,2.871700335332486,19.68125827869748,517.6295616710312,2021-02-01T03:57:20Z,2021-02-01T03:07:50Z,0,3
3,0,0,519.6174248337344,0.867064163213996,0.464399767451707,0.535600232548292,109.77288559164926,126.60295540845306,115.63652220788133,2.974087732979533,19.95185870373099,519.6174248337344,2021-02-01T03:58:20Z,2021-02-01T03:08:20Z,0,3
0,0,1,527.320114437911,3.039636225710602,0.7524529576115251,0.24754704238847403,170.06245153530705,55.94829081744809,113.96516951048271,3.122946683133182,21.368835203972118,527.320114437911,2021-02-01T03:59:20Z,2021-02-01T03:08:50Z,0,3
1,0,1,530.0890043407403,1.551307943009121,0.608044178775002,0.391955821224997,150.47807449292185,97.00077613283844,113.35543717674749,2.7668969093961033,20.461157463102822,530.0890043407403,2021-02-01T04:00:20Z,2021-02-01T03:09:20Z,0,3
3,0,0,533.9445455614386,0.710098942792726,0.41523851341202406,0.584761486587975,102.37527378477112,144.1704354355783,112.55829766112711,3.273562894680753,21.8728528428873,533.9445455614386,2021-02-01T04:01:20Z,2021-02-01T03:09:50Z,0,3
3,0,0,540.7524800098206,0.6618097943805821,0.39824641581635606,0.601753584183644,87.3719951170698,132.01979762001736,111.14698504838765,3.325308863443206,22.73567945853605,540.7524800098206,2021-02-01T04:02:20Z,2021-02-01T03:10:20Z,0,3
2,0,0,548.6499170595376,1.170421777489267,0.539260059785801,0.46073994021419806,150.57687554441884,128.65180607577986,109.54558625537652,3.448248849860074,23.02571661792336,548.6499170595376,2021-02-01T04:03:20Z,2021-02-01T03:10:50Z,0,3
2,0,0,550.2306732982771,1.110218583821339,0.5261154424158621,0.47388455758413706,163.90802061931694,147.63581064834133,109.20811299464049,3.2846344276019472,21.64438458053768,550.2306732982771,2021-02-01T04:04:20Z,2021-02-01T03:11:20Z,0,3
3,0,0,548.705814652461,0.45084920478670504,0.310748493571381,0.6892515064286181,91.80498385522031,203.6268066584542,109.58409379559116,3.64511989983974,25.470713013201724,548.705814652461,2021-02-01T04:05:20Z,2021-02-01T03:11:50Z,0,3
3,0,0,549.9473930465535,0.346018829212874,0.25706834236131604,0.7429316576386831,83.06145640711436,240.04894934782342,109.32538774847708,3.385802548160868,24.874255205802932,549.9473930465535,2021-02-01T04:06:20Z,2021-02-01T03:12:20Z,0,3
3,0,0,551.1281870337874,0.400477463293116,0.28595780638370505,0.7140421936162941,105.54774567433515,263.55476986499696,109.06840116152559,3.188471612550217,23.33042610133702,551.1281870337874,2021-02-01T04:07:20Z,2021-02-01T03:12:50Z,0,3
3,0,0,549.5143278788062,0.44495215532236304,0.30793556290664503,0.6920644370933541,79.92633778463953,179.62906085202297,109.35235535127366,2.98393273129202,20.83236945545102,549.5143278788062,2021-02-01T04:08:20Z,2021-02-01T03:13:20Z,0,3
3,0,0,548.4735383000826,0.48530787712239404,0.32673891022689505,0.6732610897731041,53.14039944074828,109.49832456015606,109.54366636323782,2.955863319943345,19.766416952816616,548.4735383000826,2021-02-01T04:09:20Z,2021-02-01T03:13:50Z,0,3
3,0,0,551.2176160026833,0.8142175056942611,0.44879817504719605,0.551201824952803,36.469548650912174,44.790916918220226,108.91932293675049,2.443230290134458,13.890813162538448,551.2176160026833,2021-02-01T04:10:20Z,2021-02-01T03:14:20Z,0,3
2,0,0,549.9300228826626,1.45145363160216,0.5920787621234971,0.40792123787650203,26.54430925213122,18.288086284114204,109.15440498815897,2.15241270179922,11.773343121861286,549.9300228826626,2021-02-01T04:11:20Z,2021-02-01T03:14:50Z,0,3
3,0,0,552.2162096884084,0.912139784105165,0.47702568174534604,0.522974318254653,36.424183028478396,39.93267661733618,108.74292973038833,2.6310060810618223,16.166557082789996,552.2162096884084,2021-02-01T04:12:20Z,2021-02-01T03:15:20Z,0,3
2,0,0,549.5670664896612,1.151802876567566,0.535273416124834,0.464726583875165,68.71793553586399,59.66119457927305,109.3349650937027,2.9520332088640693,21.060498785068425,549.5670664896612,2021-02-01T04:13:20Z,2021-02-01T03:15:50Z,0,3
0,0,0,549.9745787977354,2.025612548996466,0.6694884147239271,0.33051158527607205,156.6188696758745,77.31926313028964,109.28329916093112,3.235257335617059,22.91834370418439,549.9745787977354,2021-02-01T04:14:20Z,2021-02-01T03:16:20Z,0,3
1,0,0,550.7454975653393,1.9412421838417462,0.660007596282386,0.339992403717614,180.41682313470173,92.93885360437315,109.16033882228878,3.6323286164683948,24.7126485708956,550.7454975653393,2021-02-01T04:15:20Z,2021-02-01T03:16:50Z,0,3
1,0,0,552.6296506072513,1.6366900849467592,0.620736617583862,0.37926338241613705,159.3449772434358,97.3580635142781,108.78596128136385,3.704921386863422,24.56946117051757,552.6296506072513,2021-02-01T04:16:20Z,2021-02-01T03:17:20Z,0,3
2,0,0,550.2240774254886,1.346537452960599,0.573840170870355,0.426159829129644,127.76939961512196,94.88737155747022,109.21941249109085,3.397871677204256,21.868888423273997,550.2240774254886,2021-02-01T04:17:20Z,2021-02-01T03:17:50Z,0,3
2,0,0,558.3452111003409,1.035699601071703,0.508768386321073,0.49123161367892604,83.67172707063116,80.78764053211063,107.62108563949522,3.439896711370524,21.71811197824587,558.3452111003409,2021-02-01T04:18:20Z,2021-02-01T03:18:20Z,0,3
2,0,0,561.7031993013308,1.158270884312429,0.5366661306193841,0.46333386938061505,100.04814441586383,86.37715561265637,106.97772153826163,3.785844381073024,22.036875494542404,561.7031993013308,2021-02-01T04:19:20Z,2021-02-01T03:18:50Z,0,3
2,0,0,562.1360964525514,1.274455607735254,0.5603343513942081,0.43966564860579105,186.7128938292203,146.5040388193785,106.9262841091275,3.996392748986096,24.228031623897383,562.1360964525514,2021-02-01T04:20:20Z,2021-02-01T03:19:20Z,0,3
2,0,0,561.8828827381159,0.9439539600264321,0.48558452485860104,0.5144154751413981,220.48057263224413,233.57132017971554,106.9769283578967,3.97628825878001,24.375883450441847,561.8828827381159,2021-02-01T04:21:20Z,2021-02-01T03:19:50Z,0,3
3,0,0,563.0276273211751,0.6596295710454,0.39745590374718304,0.602544096252816,236.0367942724206,357.8323420193893,106.84233870824806,4.526070988567593,29.262378870190496,563.0276273211751,2021-02-01T04:22:20Z,2021-02-01T03:20:20Z,0,3
3,0,0,558.4615981553238,0.49865020437536106,0.33273288384409805,0.6672671161559011,220.24237967623995,441.6771070055579,107.76340571507126,4.727005103890818,31.467048662395612,558.4615981553238,2021-02-01T04:23:20Z,2021-02-01T03:20:50Z,0,3
3,0,0,563.170314225445,0.36833689719779705,0.26918582547332404,0.7308141745266751,229.67383020731756,623.5428271091251,106.91893500293544,4.823747310318015,34.17325932775644,563.170314225445,2021-02-01T04:24:20Z,2021-02-01T03:21:20Z,0,3
3,0,0,567.4477824993926,0.474474972182075,0.32179248962083,0.678207510379169,241.7710578633716,509.55492288978763,106.10448249594712,5.622740237992083,34.230447893600605,567.4477824993926,2021-02-01T04:25:20Z,2021-02-01T03:21:50Z,0,3
3,0,0,551.5196509958649,0.815884771852978,0.44930426451036704,0.550695735489632,285.43708501921697,349.8497519091489,109.94104857457891,5.6797018492924405,54.77165214977969,551.5196509958649,2021-02-01T04:26:20Z,2021-02-01T03:22:20Z,0,3
3,0,0,536.9610277016942,0.7332289615852411,0.423042181867661,0.576957818132338,300.2712534319928,409.5190849837765,113.15256821728329,5.684850203002256,59.14084391741565,536.9610277016942,2021-02-01T04:27:20Z,2021-02-01T03:22:50Z,0,3
4,22,0,518.0857431057365,0.672070183429432,0.401938979649173,0.5980610203508261,295.5451654756219,439.7534257025321,117.52122421947577,5.477962793981555,63.262376205927815,-10.0,2021-02-01T04:28:20Z,2021-02-01T03:23:20Z,0,1
3,1,0,491.9312120319871,0.822564529453172,0.451322582087103,0.548677417912896,326.0630706207186,396.3981656703336,123.81365804908624,8.28972515356009,63.611319755984496,491.9312120319871,2021-02-01T04:29:20Z,2021-02-01T03:23:50Z,0,1
