stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
3,2,0,531.3925053918935,0.24319440367716202,0.195620574672661,0.8043794253273391,374.1442870893728,1538.4576348477342,113.93613922135162,6.687419445177758,53.415018985333894,531.3925053918935,2020-12-28T03:06:19Z,2020-12-28T02:53:49Z,0,1
4,13,0,541.6815111929665,0.528926362817152,0.345946263783802,0.654053736216197,252.42219358570875,477.2350393753583,112.0234192520882,7.42624323484697,61.4350382541129,-10.0,2020-12-28T03:07:19Z,2020-12-28T02:54:19Z,0,1
3,0,0,549.1969971854822,0.409444295320045,0.290500516181855,0.7094994838181441,406.59411180313583,993.0388979661287,110.62922052751138,8.451063166695004,64.1674599441868,549.1969971854822,2020-12-28T03:08:19Z,2020-12-28T02:54:49Z,0,3
3,0,0,559.9777629813599,0.259983621178286,0.20633888949696003,0.7936611105030391,710.7175453139981,2733.7012312272445,108.5626796612249,8.879159865033662,65.8824792029869,559.9777629813599,2020-12-28T03:09:19Z,2020-12-28T02:55:19Z,0,3
3,0,0,584.1926035613249,0.24429449250707602,0.19633173173888901,0.80366826826111,923.7972883783929,3781.49044171199,103.8049228591806,9.549251382690366,61.72584991485103,584.1926035613249,2020-12-28T03:10:19Z,2020-12-28T02:55:49Z,0,3
3,0,0,586.9430274044112,0.45805816925042103,0.314156306593657,0.6858436934063421,1098.4006693076462,2397.9501797885127,103.4232520697468,9.81075390428328,64.76247448955438,586.9430274044112,2020-12-28T03:11:19Z,2020-12-28T02:56:19Z,0,3
0,0,0,584.8377616457493,2.048203178142365,0.671937878954177,0.32806212104582205,1292.1149533999617,630.8529188846666,103.63984147823673,9.32872024661954,59.61397610597904,584.8377616457493,2020-12-28T03:12:19Z,2020-12-28T02:56:49Z,0,3
1,0,0,586.872209999208,1.811818672149869,0.64435829027502,0.35564170972497905,1111.9584989529487,613.7250465762779,103.0199426706901,8.262154984263413,52.753819851186904,586.872209999208,2020-12-28T03:13:19Z,2020-12-28T02:57:19Z,0,3
2,0,0,581.0070894832497,1.179706217782319,0.541222577684151,0.45877742231584806,734.6840859961254,622.7686816614626,103.88360799067411,7.390340549755844,46.516885148395566,581.0070894832497,2020-12-28T03:14:19Z,2020-12-28T02:57:49Z,0,3
2,0,0,569.9320031336702,1.03784486024361,0.50928551063477,0.49071448936522905,477.5155647150147,460.1030298525822,105.7506275553979,6.414618028459442,39.74115069497527,569.9320031336702,2020-12-28T03:15:19Z,2020-12-28T02:58:19Z,0,3
2,0,0,547.9063909321102,1.090613113835141,0.521671420990207,0.47832857900979203,326.705109408453,299.56095820230354,110.55968664733199,5.906671657034703,52.13736962059336,547.9063909321102,2020-12-28T03:16:19Z,2020-12-28T02:58:49Z,0,3
3,0,0,533.6989281702112,0.9322451861087451,0.48246733531066405,0.517532664689335,298.7575419934185,320.47099458936617,113.5168523206911,5.506878693546633,52.1956375467291,533.6989281702112,2020-12-28T03:17:19Z,2020-12-28T02:59:19Z,0,3
3,2,0,518.5425884168554,0.46337566554865506,0.31664847001191804,0.683351529988081,257.07208613159037,554.7811532727055,116.87391917429608,5.422934856654646,52.61614057158984,518.5425884168554,2020-12-28T03:18:19Z,2020-12-28T02:59:49Z,0,0
3,3,0,497.9412520540257,0.180805862824778,0.153120736030431,0.846879263969569,194.1481925832726,1073.7936787560072,121.8946529492642,5.361208534587002,55.584503613952606,497.9412520540257,2020-12-28T03:19:19Z,2020-12-28T03:00:19Z,0,1
3,4,0,477.84458710367693,0.09858438278103801,0.089737651769156,0.9102623482308431,131.32797417983588,1332.1377126387574,126.66422918584396,4.9535400651760835,47.31578603759973,477.84458710367693,2020-12-28T03:20:19Z,2020-12-28T03:00:49Z,0,1
3,1,0,473.5506063247361,0.17862258772660403,0.15155198074995502,0.8484480192500451,133.12165867733,745.2677758822016,127.93224910007736,4.784643129293993,49.298637194597646,473.5506063247361,2020-12-28T03:21:19Z,2020-12-28T03:01:19Z,0,1
3,3,0,473.9493049508118,0.17373126553933202,0.14801622027125802,0.8519837797287411,114.27185470802878,657.7506607879841,127.81419649344956,4.5996700954534475,49.027450354719306,473.9493049508118,2020-12-28T03:22:19Z,2020-12-28T03:01:49Z,0,1
3,0,0,475.4912916099534,0.31585549569971305,0.240038132402794,0.7599618675972051,121.06489050435694,383.29201851043456,127.17295491287562,4.5869945706870965,42.14117879343777,475.4912916099534,2020-12-28T03:23:19Z,2020-12-28T03:02:19Z,0,3
3,2,0,493.4724144855821,0.909009475902197,0.47616813189080603,0.523831868109193,219.0957555616389,241.0269214676613,122.74498563163829,5.177849549086467,47.755151213461005,493.4724144855821,2020-12-28T03:24:19Z,2020-12-28T03:02:49Z,0,1
2,0,0,504.8144367279844,1.281021319324809,0.5615998888182231,0.438400111181777,503.992118698691,393.4299227465873,119.8236072036297,5.7357678938682195,44.681381289405266,504.8144367279844,2020-12-28T03:25:19Z,2020-12-28T03:03:19Z,0,3
3,2,0,514.9891844406676,0.945671265797933,0.486038562845356,0.513961437154643,475.5188259119745,502.8373422245666,117.07899085504144,6.241403791398451,36.52088483627345,514.9891844406676,2020-12-28T03:26:19Z,2020-12-28T03:03:49Z,0,1
3,5,0,509.48034057009266,0.35095792275379,0.259784495758682,0.7402155042413171,298.5902637455654,850.7865028453494,118.50269910274959,6.21843687705686,40.63465594462753,509.48034057009266,2020-12-28T03:27:19Z,2020-12-28T03:04:19Z,0,1
3,7,0,512.6964753365662,0.311990539635681,0.23779938209182203,0.7622006179081771,246.30839591910092,789.4739250963207,117.74294151468443,5.7513784431319355,40.184748971149226,512.6964753365662,2020-12-28T03:28:19Z,2020-12-28T03:04:49Z,0,1
3,10,0,505.6647339903546,0.47824123856925604,0.323520428257116,0.6764795717428831,126.89899830141016,265.345160699757,119.31448231201095,5.173701270997057,37.60814838460157,505.6647339903546,2020-12-28T03:29:19Z,2020-12-28T03:05:19Z,0,1
4,11,0,506.8421469629711,0.6277716963790271,0.38566323384016504,0.614336766159834,105.67089378189588,168.32694814277738,119.13252743835383,4.576077571689645,40.62764189536154,-10.0,2020-12-28T03:30:19Z,2020-12-28T03:05:49Z,0,1
3,5,0,509.3270134031427,0.46632660123819203,0.31802369325116003,0.681976306748839,115.17180561662559,246.97670111638706,118.45959868158724,4.180110119263991,37.93808392976491,509.3270134031427,2020-12-28T03:31:19Z,2020-12-28T03:06:19Z,0,1
3,4,0,518.8115302374575,0.683819725632242,0.406112195517534,0.593887804482465,145.89072622919826,213.34676488647864,116.1239376001209,4.062632416710536,33.00765597380787,518.8115302374575,2020-12-28T03:32:19Z,2020-12-28T03:06:49Z,0,0
3,0,0,509.840941496682,0.8944569868415211,0.472144257195714,0.527855742804285,201.43387853816265,225.2024205763763,118.42899588618195,3.920780061111611,39.637122210979385,509.840941496682,2020-12-28T03:33:19Z,2020-12-28T03:07:19Z,0,3
3,3,0,508.33963572313,1.058113384144406,0.514118120165805,0.48588187983419406,154.48974393671278,146.0049048161636,118.81631191278129,3.91668864322277,40.47467309849861,508.33963572313,2020-12-28T03:34:19Z,2020-12-28T03:07:49Z,0,0
4,20,0,522.434485021295,1.27216669535068,0.559891445444471,0.44010855455552805,88.69065847654637,69.7162241400277,116.2385692270858,6.352025168441042,61.09960867526958,-10.0,2020-12-28T03:35:19Z,2020-12-28T03:08:19Z,0,1
4,38,0,529.102032373886,0.307675370076512,0.23528421282302603,0.7647157871769731,178.2015049659304,579.1867737791804,115.10362659072685,11.309983052877476,71.88124083677081,-10.0,2020-12-28T03:36:19Z,2020-12-28T03:08:49Z,4,1
4,20,0,525.151317791035,0.32494543782024604,0.24525193909481602,0.7547480609051831,592.0627462781293,1822.0374172652557,116.03568193774107,11.318744768632806,73.01499217766724,-10.0,2020-12-28T03:37:19Z,2020-12-28T03:09:19Z,4,1
4,13,0,519.7236096256757,0.694677893768704,0.40991736324821404,0.5900826367517861,1660.5005151599635,2390.317196005137,117.2847582955396,11.334877059819885,73.8959235206129,-10.0,2020-12-28T03:38:19Z,2020-12-28T03:09:49Z,0,1
4,15,0,516.7889207139353,0.9814002608296831,0.49530641548353005,0.5046935845164691,1680.9124835608739,1712.769550458258,118.29646764090539,11.923043031657828,79.42452212691342,-10.0,2020-12-28T03:39:19Z,2020-12-28T03:10:19Z,0,1
3,2,0,486.7278043354616,0.7364582879675201,0.424115161919337,0.575884838080662,507.047162918222,688.4940684387873,125.25943707396885,11.780463377890129,68.66235889048951,486.7278043354616,2020-12-28T03:40:19Z,2020-12-28T03:10:49Z,0,1
4,32,0,466.8748415057145,0.183605909565693,0.155124191322316,0.8448758086776831,79.20160155436783,431.3673875841671,129.82397932160592,5.3651326028350255,46.70388278066758,-10.0,2020-12-28T03:41:19Z,2020-12-28T03:11:19Z,0,1
4,78,0,441.20076633257065,0.29924896219171604,0.23032457281082602,0.769675427189173,354.9036536916101,1185.9812347961883,137.08996857633684,5.983419656367471,40.96375406419404,-10.0,2020-12-28T03:42:19Z,2020-12-28T03:11:49Z,4,1
4,91,0,430.06202191007816,0.26599796474611703,0.21010931466975902,0.7898906853302401,165.0390729449396,620.4523899363728,140.60854188571923,6.767846018971738,40.80915623147815,-10.0,2020-12-28T03:43:19Z,2020-12-28T03:12:19Z,4,1
4,34,0,433.52286341476,0.5206721499704641,0.342396058203983,0.657603941796016,58.48216967748219,112.3205258449096,139.03706274536094,3.669076165109712,28.85417943543914,-10.0,2020-12-28T03:44:19Z,2020-12-28T03:12:49Z,0,1
4,83,0,466.14635145162316,0.286907077959464,0.222943119105683,0.777056880894316,51.63901526391672,179.9851562784118,130.49965845367498,5.683671760542341,62.72808667470143,-10.0,2020-12-28T03:45:19Z,2020-12-28T03:13:19Z,4,1
4,24,0,475.04589757273965,0.19581835019454502,0.163752588478583,0.836247411521416,319.16686276335713,1629.9129394475274,127.92387586550093,5.623093305195689,60.08682641808005,-10.0,2020-12-28T03:46:19Z,2020-12-28T03:13:49Z,0,1
3,4,0,491.08659806406473,0.15290530938927702,0.132626077912916,0.8673739220870831,512.1088002857915,3349.189131045975,123.41722189847484,5.572785004067982,54.88863655895099,491.08659806406473,2020-12-28T03:47:19Z,2020-12-28T03:14:19Z,0,1
3,0,0,511.28268899041984,0.15640832936973,0.13525354790117802,0.8647464520988211,335.857083053167,2147.309445772803,118.86594155874685,6.148101030476731,61.835687176520096,511.28268899041984,2020-12-28T03:48:19Z,2020-12-28T03:14:49Z,0,3
3,0,0,533.3384904362621,0.8102738126058491,0.447597378343267,0.552402621656732,351.1661794445649,433.3919892032679,113.72443149643237,6.189884734580144,57.71493421726182,533.3384904362621,2020-12-28T03:49:19Z,2020-12-28T03:15:19Z,0,3
0,0,0,544.8600412377712,2.081409596749608,0.6754731986767221,0.32452680132327705,579.4005908915119,278.36932807282204,110.91577378619749,5.21303908968448,46.68440209952067,544.8600412377712,2020-12-28T03:50:19Z,2020-12-28T03:15:49Z,0,3
1,0,0,560.8981447177163,1.5568956152500961,0.608900733359743,0.391099266640256,344.75050988787154,221.43456922286438,107.57932510933557,5.466162366034885,42.33264231698916,560.8981447177163,2020-12-28T03:51:19Z,2020-12-28T03:16:19Z,0,3
2,0,0,576.1059156696269,1.249246383484906,0.5554066431572361,0.444593356842763,423.98986130709426,339.3965088970915,104.50629123743434,5.9129793415282315,34.65754761823148,576.1059156696269,2020-12-28T03:52:19Z,2020-12-28T03:16:49Z,0,3
2,0,0,578.6347991657317,1.181111091887081,0.5415180805234421,0.45848191947655703,591.7064444346344,500.9744201870586,104.02222252697959,5.500986965456438,33.47936513971395,578.6347991657317,2020-12-28T03:53:19Z,2020-12-28T03:17:19Z,0,3
2,0,0,579.0610320744927,1.189181850564535,0.5432083452810801,0.456791654718919,463.9379041888636,390.1320087996804,103.95262288837662,5.639151391831241,33.82134370850844,579.0610320744927,2020-12-28T03:54:19Z,2020-12-28T03:17:49Z,0,3
1,0,0,583.8466956807639,1.504989333505083,0.600796703353319,0.39920329664668003,373.99844009804957,248.50570816141018,103.10225782380506,5.774922476270686,34.26062664341481,583.8466956807639,2020-12-28T03:55:19Z,2020-12-28T03:18:19Z,0,3
2,0,0,586.2837003578497,0.828577910070163,0.45312693842964,0.5468730615703591,261.324159193484,315.38875948473606,102.5949399138338,5.294921379102693,29.90260763735043,586.2837003578497,2020-12-28T03:56:19Z,2020-12-28T03:18:49Z,0,3
3,0,0,586.2208240389564,0.613009205779666,0.380040736025038,0.619959263974962,227.14536145289776,370.5415176661156,102.53677216479879,4.653336287539814,25.713919389518992,586.2208240389564,2020-12-28T03:57:19Z,2020-12-28T03:19:19Z,0,3
2,0,0,585.9809156939742,0.9862164532084021,0.49653020022834504,0.5034697997716541,206.4467215859153,209.33205982752963,102.65252694512566,5.019225213161387,30.66438707863977,585.9809156939742,2020-12-28T03:58:19Z,2020-12-28T03:19:49Z,0,3
2,0,0,590.5134807959367,1.210193935772811,0.54755101630919,0.45244898369081005,353.7479857885377,292.30685705150194,101.83451549488456,5.035670929231352,29.042781899110672,590.5134807959367,2020-12-28T03:59:19Z,2020-12-28T03:20:19Z,0,3
2,0,0,587.6182466648578,1.066456807568022,0.5160798927237761,0.48392010727622303,506.31227366548313,474.7611624516625,102.30095347776134,4.598161874407604,26.43373818109338,587.6182466648578,2020-12-28T04:00:19Z,2020-12-28T03:20:49Z,0,3
3,0,0,573.4776332585266,0.8527589064087371,0.46026436761902706,0.539735632380973,219.11840963088554,256.9523554478825,105.11482070227183,4.55163456702027,38.87308939655736,573.4776332585266,2020-12-28T04:01:19Z,2020-12-28T03:21:19Z,0,3
3,0,0,574.2150051680828,0.689958202903719,0.40826938898146703,0.5917306110185331,111.66080332594625,161.83705455782217,105.15669139720694,5.517259771305661,46.92397672776212,574.2150051680828,2020-12-28T04:02:19Z,2020-12-28T03:21:49Z,0,3
3,1,0,573.1157998144511,0.524902913096169,0.34422054583816303,0.655779454161836,290.84232299872565,554.0878431845159,105.25559722342066,4.927753406486752,42.65545998472847,573.1157998144511,2020-12-28T04:03:19Z,2020-12-28T03:22:19Z,0,1
3,0,0,571.9213536194829,0.557942826894789,0.35812792181010406,0.641872078189896,586.9838580875763,1052.0501918707578,105.4588798734804,4.81285638970653,42.027131549694936,571.9213536194829,2020-12-28T04:04:19Z,2020-12-28T03:22:49Z,0,3
3,0,0,573.2283069904704,0.6445024235229591,0.39191333153663804,0.608086668463361,380.3600514871737,590.1607776865467,105.22624003892435,4.885625585958977,42.3301570512819,573.2283069904704,2020-12-28T04:05:19Z,2020-12-28T03:23:19Z,0,3
3,0,0,584.3319254729038,0.7156440656253791,0.41712851748449004,0.582871482515509,115.35946821102064,161.19670902351658,102.95079864571935,4.865280291879407,31.727240297635312,584.3319254729038,2020-12-28T04:06:19Z,2020-12-28T03:23:49Z,0,3
3,0,0,585.4568742446211,0.6751198331644811,0.403027783325272,0.596972216674727,88.70458725055077,131.39087743099884,102.59859731036393,3.837295637540803,19.723492613576173,585.4568742446211,2020-12-28T04:07:19Z,2020-12-28T03:24:19Z,0,3
3,0,0,588.8987968447987,0.488512000884933,0.328188150713268,0.6718118492867311,100.64731922742159,206.02834535303154,102.01415999859661,3.707041664277746,20.983267291686943,588.8987968447987,2020-12-28T04:08:19Z,2020-12-28T03:24:49Z,0,3
3,0,0,594.7817418275229,0.5016906986363281,0.33408390895136303,0.665916091048636,97.73791144121809,194.81706897673126,101.05831060660365,4.20157936110623,25.432076866988325,594.7817418275229,2020-12-28T04:09:19Z,2020-12-28T03:25:19Z,0,3
3,0,0,603.1642097541425,0.573436060064319,0.364448276367123,0.635551723632876,161.68350225572544,281.9555893251468,99.70368437069989,4.499728196484689,28.93263753679831,603.1642097541425,2020-12-28T04:10:19Z,2020-12-28T03:25:49Z,0,3
2,0,0,608.9654046441775,0.713747654429549,0.41648351937037803,0.583516480629621,219.72615651549165,307.8485164215411,98.70637516540835,4.533625262296928,25.918139921401995,608.9654046441775,2020-12-28T04:11:19Z,2020-12-28T03:26:19Z,0,3
2,0,0,610.0760176551245,1.063550594266222,0.515398361068249,0.48460163893175,171.0797859757845,160.85721440813813,98.51096085135956,4.615814725542439,24.848988785830358,610.0760176551245,2020-12-28T04:12:19Z,2020-12-28T03:26:49Z,0,3
2,0,0,614.3670848619137,0.731698952575479,0.42253242198204005,0.57746757801796,98.61985516512898,134.78200948354612,97.81722856673301,4.6914296614580735,24.638307719161865,614.3670848619137,2020-12-28T04:13:19Z,2020-12-28T03:27:19Z,0,3
3,0,0,613.1222046631982,0.658038390898217,0.39687765645868706,0.603122343541312,118.77425997484092,180.49746278893386,97.99769428602102,4.4613846387779414,23.126080085666626,613.1222046631982,2020-12-28T04:14:19Z,2020-12-28T03:27:49Z,0,3
2,0,0,609.3957945554597,1.002075647783699,0.5005183739650391,0.49948162603496005,170.69099693199863,170.3374364096339,98.59208729101124,4.521875779956437,22.75093841573633,609.3957945554597,2020-12-28T04:15:19Z,2020-12-28T03:28:19Z,0,3
1,0,0,609.9034014254166,1.188034408135627,0.5429687959742471,0.45703120402575204,164.57016262817518,138.5230608652436,98.79126661959002,6.130594451057915,41.405688990327626,609.9034014254166,2020-12-28T04:16:19Z,2020-12-28T03:28:49Z,0,3
3,0,0,610.1380566003579,0.7044487194078051,0.41330003735903503,0.586699962640964,359.3697662295916,510.1432600114536,98.88945487692224,6.610525724512135,46.88798603517412,610.1380566003579,2020-12-28T04:17:19Z,2020-12-28T03:29:19Z,0,3
3,0,0,607.0834696565345,0.540004945216852,0.350651435824326,0.6493485641756731,861.2537338994497,1594.899716249066,99.3770611360916,6.762679490851114,46.52073582780826,607.0834696565345,2020-12-28T04:18:19Z,2020-12-28T03:29:49Z,0,3
3,0,0,605.718316911814,0.587375578528699,0.370029365749171,0.629970634250828,871.6750830927224,1484.016555942209,99.71509599966475,7.416580260071862,50.92286610701055,605.718316911814,2020-12-28T04:19:19Z,2020-12-28T03:30:19Z,0,3
2,0,0,611.1419254009237,0.9167374413549251,0.47828013455347906,0.52171986544652,507.99044789133524,554.128614121544,98.88809656499383,7.5950913439494325,52.979693291292634,611.1419254009237,2020-12-28T04:20:19Z,2020-12-28T03:30:49Z,0,3
2,0,0,614.5966398889846,0.814681886039049,0.44893922858142105,0.551060771418578,574.5395322678232,705.2317501021303,98.13363348507042,7.353451535201292,44.09870338472751,614.5966398889846,2020-12-28T04:21:19Z,2020-12-28T03:31:19Z,0,3
1,0,0,612.2007426090685,1.246033974479901,0.554770759764859,0.44522924023514004,786.7992284744273,631.4428375059673,98.4078217306746,6.826428772902671,39.502470541582724,612.2007426090685,2020-12-28T04:22:19Z,2020-12-28T03:31:49Z,0,3
0,0,0,605.86251552676,2.608544383813313,0.7228799500192771,0.27712004998072204,671.7700784290449,257.526796399383,99.5871846875785,7.089628044802017,45.803625652204296,605.86251552676,2020-12-28T04:23:19Z,2020-12-28T03:32:19Z,0,3
2,0,0,601.7564681259644,0.787196378259285,0.440464398784205,0.559535601215794,354.5625189469694,450.41177619618577,100.24623699734494,6.9279856962045425,44.78322392273756,601.7564681259644,2020-12-28T04:24:19Z,2020-12-28T03:32:49Z,0,3
3,0,0,594.5259103170962,0.5322679315694201,0.347372623679624,0.652627376320375,422.5211307247696,793.81286315511,101.37335520217549,6.588033230344669,40.70310592430376,594.5259103170962,2020-12-28T04:25:19Z,2020-12-28T03:33:19Z,0,3
3,0,0,592.4464440101984,0.703291087261047,0.412901290050172,0.587098709949827,488.8920048912268,695.1488704274736,101.65169787066351,6.02118912531175,36.64647441490476,592.4464440101984,2020-12-28T04:26:19Z,2020-12-28T03:33:49Z,0,3
2,0,0,593.7627140177517,0.963616095840753,0.49073548433517306,0.509264515664826,399.9735192788574,415.0755897553589,101.42952481220017,6.122595075502479,36.81465558182658,593.7627140177517,2020-12-28T04:27:19Z,2020-12-28T03:34:19Z,0,3
1,0,0,601.7340319160559,1.5721874012722812,0.6112258385585081,0.388774161441491,338.3330540587268,215.19893479933327,100.00235054959711,5.792873062603234,32.62561014634655,601.7340319160559,2020-12-28T04:28:19Z,2020-12-28T03:34:49Z,0,3
1,0,0,604.3238424067104,1.333529708384233,0.5714646372801421,0.42853536271985704,269.50769214480465,202.10100341247937,99.53790718656029,5.873296731959713,30.68370835096811,604.3238424067104,2020-12-28T04:29:19Z,2020-12-28T03:35:19Z,0,3
2,0,0,602.873366403546,1.047381089540431,0.5115711456412511,0.48842885435874905,358.7411624517766,342.5125448934587,99.78789491541592,5.970586424523429,31.223118448372666,602.873366403546,2020-12-28T04:30:19Z,2020-12-28T03:35:49Z,0,3
2,2,0,596.4678742338643,1.093865851025672,0.522414485383505,0.477585514616494,442.85596483765045,404.85399962198557,100.84466903304313,5.473105424000555,30.068121276200767,596.4678742338643,2020-12-28T04:31:19Z,2020-12-28T03:36:19Z,0,1
2,0,0,589.8666869335611,1.04314830170645,0.5105592681819551,0.48944073181804404,278.1974621440865,266.69023157013515,102.04066267214777,5.421457359203515,33.38216968195327,589.8666869335611,2020-12-28T04:32:19Z,2020-12-28T03:36:49Z,0,3
3,0,0,586.0645104839837,0.5900434719223181,0.37108637741141204,0.6289136225885871,173.48969470892692,294.02866562307736,102.79750385044758,6.219770988902251,39.10737709166692,586.0645104839837,2020-12-28T04:33:19Z,2020-12-28T03:37:19Z,0,3
3,0,0,585.1241232868831,0.41315906896784205,0.292365578681534,0.7076344213184651,429.99037509277116,1040.7380773874263,102.9121026939573,5.590585373008908,36.69523359017185,585.1241232868831,2020-12-28T04:34:19Z,2020-12-28T03:37:49Z,0,3
