stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
4,28,0,587.1121418000106,0.9418023290848611,0.48501452232201003,0.5149854776779891,212.1765227042703,225.2877447334832,102.82747044679621,5.262084603001435,46.08656672672689,-10.0,2021-01-13T12:36:18Z,2021-01-13T07:28:18Z,4,1
4,20,0,577.0444261401166,0.47559790917349004,0.32230860874550904,0.6776913912544901,146.49540008686665,308.0236419488286,104.75237840537015,4.252823498405491,49.791453232137755,-10.0,2021-01-13T12:37:18Z,2021-01-13T07:28:48Z,4,1
3,7,0,569.764387914435,0.5803735188650051,0.36723819523489504,0.632761804765104,150.21729135088722,258.8286447745862,106.15041305519101,4.276946788881326,51.37099015320133,569.764387914435,2021-01-13T12:38:18Z,2021-01-13T07:29:18Z,0,1
3,1,0,567.5918296546755,0.614426743071188,0.38058508737432,0.619414912625679,126.66747028436036,206.15552905659337,106.52941371899675,4.314439690228319,50.54888497052339,567.5918296546755,2021-01-13T12:39:18Z,2021-01-13T07:29:48Z,0,1
3,4,0,556.9416274772415,0.33263506342591403,0.249607017371119,0.7503929826288811,170.26671712007703,511.8724266962294,108.28232663509951,5.182354533617392,40.26520762032749,556.9416274772415,2021-01-13T12:40:18Z,2021-01-13T07:30:18Z,0,1
3,9,0,563.5062011428953,0.745632062891542,0.42714159457889606,0.572858405421103,372.41437935550806,499.4613266914706,106.9993029529099,5.069581293550741,39.67898532349633,563.5062011428953,2021-01-13T12:41:18Z,2021-01-13T07:30:48Z,0,1
1,6,0,577.7366515222831,1.759314463412845,0.637591143285947,0.36240885671405304,453.40753533256185,257.7183015099012,104.25768244024704,5.492438022389074,36.02243942640554,577.7366515222831,2021-01-13T12:42:18Z,2021-01-13T07:31:18Z,0,1
4,14,0,571.7008489164314,0.9005247462224351,0.47382952945619705,0.5261704705438021,218.24852451628226,242.3570539641488,105.50815748284735,5.43791331133966,41.00915873413588,-10.0,2021-01-13T12:43:18Z,2021-01-13T07:31:48Z,0,1
3,0,0,560.9279010868672,0.519587628729916,0.341926729927508,0.6580732700724921,211.50877785946238,407.07046543135715,107.64846781045752,5.308869606111366,44.47662688880698,560.9279010868672,2021-01-13T12:44:18Z,2021-01-13T07:32:18Z,0,3
3,9,0,553.097379050404,0.49375884612554205,0.33054789761161,0.66945210238839,230.41515789552147,466.65525023715,109.1086178556416,4.463993807100891,42.12518861201452,553.097379050404,2021-01-13T12:45:18Z,2021-01-13T07:32:48Z,0,1
2,1,0,548.6855190832538,0.9093355100449111,0.476257580326216,0.523742419673783,244.64260980624024,269.03448408625064,109.99971155038438,5.1388178966360964,42.6132488470339,548.6855190832538,2021-01-13T12:46:18Z,2021-01-13T07:33:18Z,0,1
2,0,0,546.3442001366885,0.8624248960419051,0.463065596832797,0.5369344031672021,310.0855929322199,359.55083666456756,110.55090578188435,5.254462746395033,45.44501986885325,546.3442001366885,2021-01-13T12:47:18Z,2021-01-13T07:33:48Z,0,3
3,0,0,559.626652976105,0.45160590156935004,0.31110778833367403,0.6888922116663251,386.4952147955655,855.8241011742264,107.89583126277012,5.408841209174454,45.01493538288831,559.626652976105,2021-01-13T12:48:18Z,2021-01-13T07:34:18Z,0,3
3,5,0,572.1285181896995,0.355158014379838,0.26207867319618,0.737921326803819,357.44420694171373,1006.4371138178241,105.44297206065374,5.503760581146374,42.19085438635625,572.1285181896995,2021-01-13T12:49:18Z,2021-01-13T07:34:48Z,0,1
3,9,0,570.6940713305721,0.694773917042362,0.409950796419411,0.5900492035805881,302.833135352878,435.8729191245865,105.77499269718804,5.7759665573660985,44.450377851980875,570.6940713305721,2021-01-13T12:50:18Z,2021-01-13T07:35:18Z,0,1
4,16,0,564.6614551999827,0.8134245191094901,0.448557141771158,0.5514428582288411,243.33491865050067,299.1487383695975,107.24436410656247,5.879469752780225,53.494814373445756,-10.0,2021-01-13T12:51:18Z,2021-01-13T07:35:48Z,0,1
3,10,0,559.116359530799,0.22739156592192802,0.18526407728012,0.814735922719879,311.56826309891704,1370.1839020972727,108.20837281426175,5.8367121410710645,50.728438513657785,559.116359530799,2021-01-13T12:52:18Z,2021-01-13T07:36:18Z,0,1
4,13,0,544.6183913791724,0.20140945006066802,0.167644303156178,0.832355696843821,346.3051805658676,1719.4087986514728,111.0355484676661,5.911403788251339,48.98858348585048,-10.0,2021-01-13T12:53:18Z,2021-01-13T07:36:48Z,0,1
3,1,0,534.3485442911829,0.23789948429607302,0.19217996882142102,0.807820031178578,267.8462450726063,1125.8798894211275,113.02589499208588,6.074604042824143,44.54382048880543,534.3485442911829,2021-01-13T12:54:18Z,2021-01-13T07:37:18Z,0,1
3,3,0,530.8473549374708,0.262516097767869,0.20793089152051,0.7920691084794891,232.04737423055263,883.9357898567482,113.7217240130631,5.9189534227667995,42.772281208243875,530.8473549374708,2021-01-13T12:55:18Z,2021-01-13T07:37:48Z,0,1
3,3,0,548.9990045644355,0.35262100439806304,0.26069460939280903,0.73930539060719,174.01759873985498,493.497541466395,110.17358874362806,7.744035791602595,51.56932587287065,548.9990045644355,2021-01-13T12:56:18Z,2021-01-13T07:38:18Z,0,1
3,5,0,567.9806839780606,0.5713898633547351,0.36362068807984005,0.6363793119201591,200.35943815936565,350.65276969216484,106.98920217800689,8.350773561200434,66.09396244121233,567.9806839780606,2021-01-13T12:57:18Z,2021-01-13T07:38:48Z,0,1
3,1,0,598.0027168836067,0.48412016628087,0.326200113225367,0.6737998867746321,386.62089495169676,798.6052263053052,101.83407581816411,9.423729947807237,72.65707003885608,598.0027168836067,2021-01-13T12:58:18Z,2021-01-13T07:39:18Z,0,1
2,4,0,622.87188236197,0.541363765875577,0.35122388229235,0.6487761177076491,433.8306595605674,801.3662659134736,97.61414089879513,9.734755734012436,69.36719790658972,622.87188236197,2021-01-13T12:59:18Z,2021-01-13T07:39:48Z,0,1
1,0,0,653.2495547158283,1.082927867984683,0.519906562598569,0.48009343740143,402.584840746072,371.75591528111454,92.40817435808331,10.156371824350185,48.90688626418061,653.2495547158283,2021-01-13T13:00:18Z,2021-01-13T07:40:18Z,1,3
0,0,0,667.3843634297705,1.6677350322684652,0.6251501787455751,0.374849821254424,463.9095985011107,278.1674483806323,90.27329075981227,9.320415574046027,42.49767857590213,667.3843634297705,2021-01-13T13:01:18Z,2021-01-13T07:40:48Z,1,3
0,0,0,671.8182882432986,2.5719266508814993,0.720039043983947,0.27996095601605203,558.508793548285,217.15580160766336,89.61495495607033,9.36980942936666,39.68266212725485,671.8182882432986,2021-01-13T13:02:18Z,2021-01-13T07:41:18Z,1,3
