stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel,stress_levels_1,stress_levels_2,new_stress_score
1,0,0,651.3143384465903,1.255129736358674,0.5565665319039751,0.443433468096024,1259.88580342123,1003.7893031491336,92.67131833871946,8.885199077945465,50.44114503037908,651.3143384465903,2021-01-13T06:29:18Z,2021-01-13T04:24:48Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,660.3231828918292,1.939741083122304,0.659833988189906,0.340166011810093,1053.5648829480556,543.147171607143,91.30782263836224,8.841334348532909,45.74893345472264,660.3231828918292,2021-01-13T06:30:18Z,2021-01-13T04:25:18Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,663.921565122714,1.4655807059995651,0.594416034499835,0.405583965500165,630.3934050830618,430.1321670669216,90.78993350792892,9.22487022160619,44.86109778685771,663.921565122714,2021-01-13T06:31:18Z,2021-01-13T04:25:48Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,667.9086188303077,1.108939205788678,0.52582796258177,0.474172037418229,528.263643595033,476.3684436779667,90.13573328356392,8.754610048584823,39.03725937273733,667.9086188303077,2021-01-13T06:32:18Z,2021-01-13T04:26:18Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,666.4292452405919,1.134733464402605,0.5315574442077501,0.468442555792249,654.1946585467126,576.5183446767576,90.32520291000216,8.536416743831783,38.289743459535394,666.4292452405919,2021-01-13T06:33:18Z,2021-01-13T04:26:48Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,664.6301741188374,1.466838681254186,0.594622863830081,0.405377136169918,630.4736710906199,429.81800190294126,90.536756727182,8.283355287970616,36.17728327856881,664.6301741188374,2021-01-13T06:34:18Z,2021-01-13T04:27:18Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,668.512206903128,1.5577500420232009,0.6090313816556551,0.390968618344344,434.0844825981829,278.66119139011244,90.03814436255689,8.422160315598894,38.226829225190734,668.512206903128,2021-01-13T06:35:18Z,2021-01-13T04:27:48Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,673.5555785741589,1.124883696885761,0.5293860075892131,0.470613992410786,321.2404863756763,285.57662206771244,89.48475922901957,8.087888503091385,45.230027369401824,673.5555785741589,2021-01-13T06:36:18Z,2021-01-13T04:28:18Z,1,3,2.0,0.0,0.3888888888888889
2,0,0,676.0725506758422,0.358729217543966,0.264018181777531,0.7359818182224681,357.6180922418748,996.90260718182,89.15195327625374,7.97087626217971,45.20421171831103,676.0725506758422,2021-01-13T06:37:18Z,2021-01-13T04:28:48Z,1,3,2.0,3.0,0.8055555555555555
2,0,0,678.7414934933197,0.265241009342967,0.209636746978905,0.7903632530210941,438.51358394786223,1653.2646480048898,88.78093367279598,7.717083564106447,44.07889506346128,678.7414934933197,2021-01-13T06:38:18Z,2021-01-13T04:29:18Z,1,3,2.0,3.0,0.8055555555555555
2,0,0,673.9790840179776,0.6187465116046711,0.382238050966549,0.61776194903345,487.60588923904913,788.0543649037813,89.53242730125879,8.057356530966521,50.28042140676656,673.9790840179776,2021-01-13T06:39:18Z,2021-01-13T04:29:48Z,1,3,2.0,2.0,0.6666666666666666
1,0,0,676.8305328574587,0.8213965280035811,0.450970733376717,0.549029266623282,566.0126844464434,689.0858010103198,89.17960868585651,8.155086776564376,51.81556044057663,676.8305328574587,2021-01-13T06:40:18Z,2021-01-13T04:30:18Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,671.7492279734768,0.619275703937739,0.382439940543658,0.6175600594563411,636.617395026169,1028.003183361078,89.68051774542118,7.518524778794115,42.8210722486232,671.7492279734768,2021-01-13T06:41:18Z,2021-01-13T04:30:48Z,1,3,2.0,2.0,0.6666666666666666
2,0,0,669.0880242118959,0.793780269029083,0.44251811815208,0.557481881847919,538.8484984200493,678.8383630134126,90.03855315322362,7.328204876108808,42.92881539579254,669.0880242118959,2021-01-13T06:42:18Z,2021-01-13T04:31:18Z,1,3,2.0,1.0,0.5277777777777778
1,0,0,655.0447771848773,0.936410967876069,0.483580698214677,0.516419301785322,419.559852079973,448.0509802566734,92.27134706738735,7.363443532703552,54.22853250503052,655.0447771848773,2021-01-13T06:43:18Z,2021-01-13T04:31:48Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,641.1976969146151,0.6416670317624931,0.390863079630465,0.609136920369534,348.6281339138855,543.3162631969639,94.848777447933,7.048788892457943,70.73281663811034,641.1976969146151,2021-01-13T06:44:18Z,2021-01-13T04:32:18Z,1,3,2.0,2.0,0.6666666666666666
3,2,0,605.6226292508276,0.37639808425946,0.273466004177107,0.726533995822892,371.1282569545319,985.9993248496556,100.6501559857932,6.658592256386728,74.66693878798873,605.6226292508276,2021-01-13T06:45:18Z,2021-01-13T04:32:48Z,1,1,2.0,3.0,0.8055555555555555
2,2,0,560.7954966034674,1.181848748619525,0.5416730877276851,0.458326912272314,495.00520948375447,418.8397289094328,108.0006960472945,6.641359748935319,56.01871095719769,560.7954966034674,2021-01-13T06:47:18Z,2021-01-13T04:33:48Z,0,1,2.0,0.0,0.3888888888888889
3,2,0,548.1467847467903,0.579651812822612,0.366949101135684,0.6330508988643151,457.05111191921486,788.492508448488,110.05411194291943,6.372633251295119,41.75026301434704,548.1467847467903,2021-01-13T06:48:18Z,2021-01-13T04:34:18Z,0,1,2.0,2.0,0.6666666666666666
3,0,0,573.0321245083724,0.418256475548346,0.294908912992365,0.705091087007634,269.7856932891382,645.0245460884764,105.7332552803208,7.354551376333641,58.86138169540418,573.0321245083724,2021-01-13T06:49:18Z,2021-01-13T04:34:48Z,0,3,2.0,3.0,0.8055555555555555
2,1,0,629.3866039136029,0.8766984154081151,0.467149334283134,0.532850665716865,323.8873964642757,369.43992457600336,96.6146270642296,7.976127132709688,72.85421958543657,629.3866039136029,2021-01-13T06:51:18Z,2021-01-13T04:35:48Z,3,1,2.0,1.0,0.5277777777777778
2,0,0,652.0565303010494,0.828273546096128,0.45303589709796,0.546964102902039,457.06311435557103,551.8262855427777,92.87382014435188,8.255444077761325,61.63604092374441,652.0565303010494,2021-01-13T06:52:18Z,2021-01-13T04:36:18Z,1,3,2.0,1.0,0.5277777777777778
1,0,0,673.6162030248272,0.962426787981391,0.490426849997992,0.5095731500020071,768.3933482033259,798.3914805768924,89.41186041948843,8.543186081241908,42.395098683512906,673.6162030248272,2021-01-13T06:53:18Z,2021-01-13T04:36:48Z,1,3,2.0,1.0,0.5277777777777778
1,0,0,680.8058569109279,1.050881059819884,0.51240468323998,0.487595316760019,720.6859720858945,685.7921411290986,88.44007323796802,8.191957256418615,41.10641473836549,680.8058569109279,2021-01-13T06:54:18Z,2021-01-13T04:37:18Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,685.998787609804,1.640114948913715,0.621228613393726,0.378771386606273,696.0907200625628,424.41581336942215,87.87115353837198,8.971060284240304,47.71009421897576,685.998787609804,2021-01-13T06:55:18Z,2021-01-13T04:37:48Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,684.0332690578555,1.100782009564327,0.5239867842321311,0.476013215767868,787.4312932350194,715.3380836471637,88.12552764228997,8.846573111159312,47.05723743007964,684.0332690578555,2021-01-13T06:56:18Z,2021-01-13T04:38:18Z,1,3,2.0,0.0,0.3888888888888889
2,2,0,695.0184387913677,0.584072836851334,0.368715896935836,0.631284103064163,684.8609682564816,1172.560894885103,86.7586652104605,9.840388838785492,49.454033993792606,695.0184387913677,2021-01-13T06:57:18Z,2021-01-13T04:38:48Z,1,1,1.0,2.0,0.47222222222222227
1,0,0,697.3335916601252,0.985936853288272,0.496459316748052,0.503540683251947,934.4841605433506,947.8133994349452,86.45163698532747,9.823870842752989,48.32519607825804,697.3335916601252,2021-01-13T06:58:18Z,2021-01-13T04:39:18Z,1,3,1.0,1.0,0.3333333333333333
0,0,0,696.6576237684333,2.413750447239993,0.707067046799364,0.292932953200635,1109.716416589327,459.7477828986978,86.49375774803158,9.506907381633347,45.93807469259372,696.6576237684333,2021-01-13T06:59:18Z,2021-01-13T04:39:48Z,1,3,1.0,0.0,0.19444444444444445
0,0,0,685.0279575420009,2.7050692528891678,0.730099511845773,0.269900488154226,656.9368154794553,242.85397306475969,88.01902660197263,9.054112724546616,47.93333943343095,685.0279575420009,2021-01-13T07:00:18Z,2021-01-13T04:40:18Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,685.6290427944832,1.531019769484562,0.604902335392011,0.395097664607988,428.4806037131192,279.86614689983577,87.94777753669683,8.71338724790086,48.32456633421642,685.6290427944832,2021-01-13T07:01:18Z,2021-01-13T04:40:48Z,1,3,2.0,0.0,0.3888888888888889
2,0,0,694.313923908677,0.5976700011480001,0.374088516851756,0.6259114831482431,340.15658675232794,569.1377952698941,86.93381427395352,8.947464625569369,53.56796684495218,694.313923908677,2021-01-13T07:02:18Z,2021-01-13T04:41:18Z,1,3,1.0,2.0,0.47222222222222227
2,0,0,704.6757321676797,0.5233766119597291,0.343563507441825,0.656436492558174,340.3169762042709,650.2334426637628,85.76307780608268,9.37669120010368,59.75032593947726,704.6757321676797,2021-01-13T07:03:18Z,2021-01-13T04:41:48Z,1,3,1.0,2.0,0.47222222222222227
0,0,1,722.7592347446605,1.580843257066849,0.6125297430358051,0.387470256964194,792.5042707842679,501.3174248879725,83.82922162051987,10.869873153968824,71.02380485665847,722.7592347446605,2021-01-13T07:04:18Z,2021-01-13T04:42:18Z,1,3,1.0,0.0,0.19444444444444445
0,0,1,746.1050063779417,2.214470680840447,0.6889067907943891,0.31109320920561,1409.1118418283215,636.3199359648004,80.93877151760185,11.249264713243369,59.649677647334805,746.1050063779417,2021-01-13T07:05:18Z,2021-01-13T04:42:48Z,1,3,1.0,0.0,0.19444444444444445
0,0,1,744.7524678394109,1.342379595451106,0.5730837128439821,0.426916287156017,1315.5837470070655,980.03854607531,81.10530318764819,11.519778858540516,60.68826500470746,744.7524678394109,2021-01-13T07:06:18Z,2021-01-13T04:43:18Z,1,3,1.0,0.0,0.19444444444444445
1,0,1,740.1454282650299,0.878561557450745,0.467677811230724,0.5323221887692751,866.8049542235278,986.6183500433016,81.67125298874217,10.908155287441865,63.91255757266799,740.1454282650299,2021-01-13T07:07:18Z,2021-01-13T04:43:48Z,1,3,1.0,1.0,0.3333333333333333
1,0,1,736.5545695451327,0.892988315699468,0.471734721389183,0.5282652786108161,877.1134658776838,982.2227799147068,82.08662544993054,11.25784735973132,64.42168963609299,736.5545695451327,2021-01-13T07:08:18Z,2021-01-13T04:44:18Z,1,3,1.0,1.0,0.3333333333333333
1,0,1,727.1138354317467,0.6966170105632531,0.410591787201276,0.589408212798723,785.902347720769,1128.1699065679193,83.0018124049977,10.086148944721016,55.2569221081188,727.1138354317467,2021-01-13T07:09:18Z,2021-01-13T04:44:48Z,1,3,1.0,2.0,0.47222222222222227
1,0,1,714.3705785910886,1.215181062837447,0.548569633075912,0.451430366924088,847.9158628548777,697.7691545612097,84.42840158078012,9.681026746840942,51.65435230332098,714.3705785910886,2021-01-13T07:10:18Z,2021-01-13T04:45:18Z,1,3,1.0,0.0,0.19444444444444445
0,0,1,720.9958235669255,2.552070877749577,0.718474086127033,0.281525913872966,855.1578972582442,335.083913504912,83.60206766762984,9.309833413427418,49.09656901845816,720.9958235669255,2021-01-13T07:11:18Z,2021-01-13T04:45:48Z,1,3,1.0,0.0,0.19444444444444445
0,0,1,713.0217279857333,1.4640839080585,0.594169664137809,0.40583033586219,545.2193895820003,372.3962722225447,84.46675808296604,8.934753973879669,43.71832291282512,713.0217279857333,2021-01-13T07:12:18Z,2021-01-13T04:46:18Z,1,3,1.0,0.0,0.19444444444444445
1,0,1,714.4196749698738,1.197162358877391,0.5448674987719451,0.455132501228054,449.3665681259332,375.359753665589,84.26957970786412,8.677590474293003,41.72472949027233,714.4196749698738,2021-01-13T07:13:18Z,2021-01-13T04:46:48Z,1,3,1.0,0.0,0.19444444444444445
1,0,1,709.5197026032089,1.057060241754466,0.5138693657570761,0.486130634242923,539.8037996323161,510.6651241904351,85.14849572031628,9.18619747843569,57.14595812656123,709.5197026032089,2021-01-13T07:14:18Z,2021-01-13T04:47:18Z,1,3,1.0,0.0,0.19444444444444445
1,0,1,718.4669209222849,0.59366122047655,0.372514065629976,0.6274859343700231,624.8112869020788,1052.4711154293077,84.1371756790162,10.071641867648818,60.03636391621844,718.4669209222849,2021-01-13T07:15:18Z,2021-01-13T04:47:48Z,1,3,1.0,2.0,0.47222222222222227
2,0,0,713.516388140671,0.390692510498129,0.280933784822202,0.719066215177797,693.4593981719045,1774.9493003788305,84.7249697768444,10.414334866811616,60.21974769657663,713.516388140671,2021-01-13T07:16:18Z,2021-01-13T04:48:18Z,1,3,1.0,3.0,0.611111111111111
1,0,1,721.94166140529,0.6538337486411671,0.395344301794768,0.604655698205231,831.5167482887074,1271.7556259780272,83.7881755974444,11.189221363582996,63.13395608966486,721.94166140529,2021-01-13T07:17:18Z,2021-01-13T04:48:48Z,1,3,1.0,2.0,0.47222222222222227
1,0,1,705.2780356095209,0.935665346798448,0.483381772756339,0.51661822724366,920.1595512127049,983.4280540165356,86.29745005854598,11.026089704645136,79.23976262499,705.2780356095209,2021-01-13T07:18:18Z,2021-01-13T04:49:18Z,1,3,1.0,1.0,0.3333333333333333
1,0,1,681.7412019712424,0.9278003805845332,0.481274093484312,0.5187259065156871,1199.2207315720327,1292.5417543119552,89.46424080844159,10.297694926885235,83.94409194948543,681.7412019712424,2021-01-13T07:19:18Z,2021-01-13T04:49:48Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,679.4221111530647,0.485608536977138,0.326875165893457,0.673124834106542,984.1570782288646,2026.646986799568,89.72739444362176,9.967026922086548,82.40951162290277,679.4221111530647,2021-01-13T07:20:18Z,2021-01-13T04:50:18Z,1,3,2.0,3.0,0.8055555555555555
1,1,0,669.2562775138902,1.545060038195883,0.607081960742713,0.392918039257286,590.6289144742483,382.2692321807162,90.91347547764258,9.11422508986983,76.17812352807596,669.2562775138902,2021-01-13T07:22:18Z,2021-01-13T04:51:18Z,1,1,2.0,0.0,0.3888888888888889
0,0,0,674.0766572906584,2.7011977999434063,0.7298171959317351,0.270182804068264,523.1757862008407,193.68288624098608,89.87105649008939,9.956763553612962,64.95893493217297,674.0766572906584,2021-01-13T07:23:18Z,2021-01-13T04:51:48Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,685.622893676524,2.359200545304328,0.7023101221515771,0.297689877848422,672.9997004910058,285.26599903959897,87.97576425731876,10.225276783580252,50.40676444555509,685.622893676524,2021-01-13T07:24:18Z,2021-01-13T04:52:18Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,670.1307296340163,2.417578352137977,0.707395150319109,0.292604849680891,738.6505075650657,305.5332237368202,89.91850263468339,9.857165187634852,44.20148252396353,670.1307296340163,2021-01-13T07:25:18Z,2021-01-13T04:52:48Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,665.2751622433167,3.763189821407365,0.790056655834779,0.20994334416522,814.5743199897662,216.4584723725497,90.60194470584796,9.828659073616556,45.76932081912865,665.2751622433167,2021-01-13T07:26:18Z,2021-01-13T04:53:18Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,659.1818424727496,3.8005134060973553,0.7916889475342671,0.208311052465732,1123.9823718881494,295.74487754335706,91.38141904966122,9.726961300005623,42.02690915372177,659.1818424727496,2021-01-13T07:27:18Z,2021-01-13T04:53:48Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,658.4835008587498,1.922740846662186,0.6578553992763281,0.342144600723671,895.4025392269018,465.6907043823877,91.4808226722592,8.544808113267283,41.95404161525059,658.4835008587498,2021-01-13T07:28:18Z,2021-01-13T04:54:18Z,1,3,2.0,0.0,0.3888888888888889
1,0,0,660.0528448967607,0.988090853830664,0.49700487878952,0.5029951212104791,501.9779752075037,508.02815678479215,91.28519699359552,8.434964577091511,43.21587995264297,660.0528448967607,2021-01-13T07:29:18Z,2021-01-13T04:54:48Z,1,3,2.0,1.0,0.5277777777777778
1,0,0,655.3027182155998,0.939637897634454,0.484439852809856,0.5155601471901431,584.6137428180263,622.1691827136767,91.97272102280924,8.224536490058577,44.37694651105783,655.3027182155998,2021-01-13T07:30:18Z,2021-01-13T04:55:18Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,647.0480753813737,0.940062955393928,0.484552809371616,0.5154471906283831,600.6839173553981,638.9826488840679,93.14609506119754,7.907480700617594,43.39759716264239,647.0480753813737,2021-01-13T07:31:18Z,2021-01-13T04:55:48Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,641.5255805965945,0.761550672451308,0.432318345626449,0.567681654373551,469.2317583826622,616.1530353223653,93.95390086303318,7.578940275829254,43.442774730002384,641.5255805965945,2021-01-13T07:32:18Z,2021-01-13T04:56:18Z,1,3,2.0,1.0,0.5277777777777778
2,0,0,638.7660309934089,0.324464989094747,0.24497815477668,0.755021845223319,268.3131026774992,826.940075803214,94.3109441558177,7.279812447033276,40.79032851320467,638.7660309934089,2021-01-13T07:33:18Z,2021-01-13T04:56:48Z,1,3,2.0,3.0,0.8055555555555555
2,0,0,639.3780591947868,0.496023582488523,0.331561339202571,0.6684386607974281,330.0933640994154,665.4791742831148,94.24768970349638,7.759007142470726,42.54299510456927,639.3780591947868,2021-01-13T07:34:18Z,2021-01-13T04:57:18Z,1,3,2.0,3.0,0.8055555555555555
1,0,0,640.8549952541213,1.599891684350371,0.615368591691977,0.384631408308022,673.0067570210363,420.65770052071207,94.01522656882292,7.770034196793059,41.843158570940616,640.8549952541213,2021-01-13T07:35:18Z,2021-01-13T04:57:48Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,641.5309516387017,2.799508033000964,0.7368080311149731,0.263191968885027,1005.0069125007212,358.99411634243205,93.86044494598588,7.753942810586455,38.958580702845,641.5309516387017,2021-01-13T07:36:18Z,2021-01-13T04:58:18Z,1,3,2.0,0.0,0.3888888888888889
0,0,0,638.1751933215897,3.738102726168406,0.7889450571687631,0.211054942831236,671.9038840132055,179.74462801933583,94.34050740956988,7.821961598176134,38.315550740293645,638.1751933215897,2021-01-13T07:37:18Z,2021-01-13T04:58:48Z,1,3,2.0,0.0,0.3888888888888889
